anio_hecho,mes_hecho,fecha_hecho,hora_hecho,delito,categoria,sexo,edad,tipo_persona,calidad_juridica,competencia,anio_inicio,mes_inicio,fecha_inicio,hora_inicio,colonia_catalogo,colonia_hecho,alcaldia_hecho,municipio_hecho,latitud,longitud
2022,Mayo,21/05/22,16:00:00,RETENCIÓN DE MENORES,DELITO DE BAJO IMPACTO,Masculino,3,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,20:29:00,SANTIAGO AHUIZOTLA (PBLO),SANTIAGO AHUIZOTLA,AZCAPOTZALCO,CDMX,19.47428503,-99.21065843
2023,Enero,15/01/23,19:30:00,ROBO A CASA HABITACION CON VIOLENCIA,ROBO A CASA HABITACIÓN CON VIOLENCIA,Masculino,51,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:30:00,SAN DIEGO CHURUBUSCO,SAN DIEGO CHURUBUSCO,COYOACAN,CDMX,19.35561636,-99.14997026
2023,Enero,14/01/23,22:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:30:00,DEL VALLE III,DEL VALLE CENTRO,BENITO JUAREZ,CDMX,19.3900108,-99.17357603
2023,Enero,15/01/23,11:20:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:31:00,TEPALCATES II,TEPALCATES,IZTAPALAPA,CDMX,19.39587152,-99.05577719
2023,Enero,15/01/23,16:30:00,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,Masculino,29,FISICA,CADAVER,FUERO COMUN,2023,Enero,15/01/23,20:34:00,SAN MIGUEL TOPILEJO (PBLO),SAN MIGUEL TOPILEJO,TLALPAN,CDMX,19.19778549,-99.14229763
2022,Diciembre,14/12/22,21:00:00,"PRODUCCIÓN, IMPRESIÓN, ENAJENACIÓN, DISTRIBUCIÓN, ALTERACIÓN O FALSIFICACIÓN DE TÍTULOS AL PORTADOR, DOCUMENTOS DE CRÉDITO PÚBLICOS O VALES DE CANJE",DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:34:00,RAMOS MILLAN BRAMADERO II,GABRIEL RAMOS MILLÁN SECCIÓN BRAMADERO,IZTACALCO,CDMX,19.39242473,-99.09277685
2023,Enero,14/01/23,18:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,57,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:35:00,SECTOR POPULAR,SECTOR POPULAR,IZTAPALAPA,CDMX,19.3669946,-99.12137322
2023,Enero,15/01/23,12:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:36:00,SAN FELIPE DE JESUS II,SAN FELIPE DE JESÚS,GUSTAVO A. MADERO,CDMX,19.49078408,-99.08405108
2022,Diciembre,23/12/22,7:30:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,69,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:41:00,NA,NA,CDMX (indeterminada),CDMX,NA,NA
2023,Enero,15/01/23,14:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:41:00,SAN ANDRES (PBLO),SAN ANDRÉS,AZCAPOTZALCO,CDMX,19.49390836,-99.18577194
2023,Enero,14/01/23,16:15:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:45:00,OLIVAR DE LOS PADRES,OLIVAR DE LOS PADRES,ALVARO OBREGON,CDMX,19.33863888,-99.21949804
2023,Enero,12/01/23,21:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,14,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,20:52:00,PEON DE LOS BAOS,MOCTEZUMA 2A SECCIÓN,VENUSTIANO CARRANZA,CDMX,19.43623631,-99.08864717
2023,Enero,15/01/23,19:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:58:00,SAN FRANCISCO CULHUACAN (PBLO),SAN FRANCISCO CULHUACAN,COYOACAN,CDMX,19.33451891,-99.11926383
2023,Enero,14/01/23,20:00:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:01:00,ROMA SUR II,ROMA SUR,CUAUHTEMOC,CDMX,19.40048692,-99.16817021
2023,Enero,15/01/23,5:45:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:06:00,ESPERANZA,ESPERANZA,CUAUHTEMOC,CDMX,19.42116545,-99.12751745
2022,Diciembre,09/12/22,6:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:09:00,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 7 (U HAB),NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,TLALPAN,CDMX,19.28987339,-99.12505165
2022,Enero,15/01/22,20:10:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,39,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,21:10:00,ADOLFO LOPEZ MATEOS,ADOLFO LÓPEZ MATEOS,VENUSTIANO CARRANZA,CDMX,19.41964227,-99.07262113
2023,Enero,04/01/23,16:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,15,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,21:11:00,ANAHUAC II,ANAHUAC,MIGUEL HIDALGO,CDMX,19.4434219,-99.1742004
2023,Enero,15/01/23,20:15:00,DESOBEDIENCIA Y RESISTENCIA DE PARTICULARES,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,21:12:00,OCHO DE AGOSTO,8 DE AGOSTO,ALVARO OBREGON,CDMX,19.39525986,-99.18917298
2023,Enero,15/01/23,19:51:00,PORTACION DE ARMA DE FUEGO,DELITO DE BAJO IMPACTO,Femenino,22,FISICA,VICTIMA Y DENUNCIANTE,INCOMPETENCIAS,2023,Enero,15/01/23,21:12:00,SANTA CRUZ MEYEHUALCO (U HAB) II,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.34421653,-99.04499944
2023,Enero,15/01/23,19:51:00,PORTACION DE ARMA DE FUEGO,DELITO DE BAJO IMPACTO,Femenino,20,FISICA,VICTIMA Y DENUNCIANTE,INCOMPETENCIAS,2023,Enero,15/01/23,21:12:00,SANTA CRUZ MEYEHUALCO (U HAB) II,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.34421653,-99.04499944
2023,Enero,15/01/23,19:51:00,PORTACION DE ARMA DE FUEGO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,INCOMPETENCIAS,2023,Enero,15/01/23,21:12:00,SANTA CRUZ MEYEHUALCO (U HAB) II,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.34421653,-99.04499944
2023,Enero,15/01/23,19:51:00,PORTACION DE ARMA DE FUEGO,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,INCOMPETENCIAS,2023,Enero,15/01/23,21:12:00,SANTA CRUZ MEYEHUALCO (U HAB) II,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,19.34421653,-99.04499944
2023,Enero,15/01/23,17:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,57,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:13:00,LOMAS DE SANTA CRUZ MEYEHUALCO,LOMAS DE SANTA CRUZ,IZTAPALAPA,CDMX,19.33335416,-99.03488919
2022,Diciembre,08/12/22,4:35:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,53,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:15:00,PROGRESO DEL SUR,MINERVA,IZTAPALAPA,CDMX,19.35629706,-99.11103801
2023,Enero,15/01/23,18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,21:18:00,PARQUE RESIDENCIAL SAN ANTONIO (U HAB),SAN PEDRO DE LOS PINOS,ALVARO OBREGON,CDMX,19.38728007,-99.19130266
2023,Enero,14/01/23,11:50:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,61,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:19:00,JANITZIO,JANITZIO,VENUSTIANO CARRANZA,CDMX,19.44766075,-99.11754448
2023,Enero,15/01/23,19:50:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,48,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:21:00,IXTLAHUALTONGO,SAN NICOLÁS TOTOLAPAN,LA MAGDALENA CONTRERAS,CDMX,19.28196061,-99.24837291
2023,Enero,15/01/23,16:20:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,42,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:22:00,DOCTORES III,DOCTORES,CUAUHTEMOC,CDMX,19.41571276,-99.14391495
2023,Enero,12/01/23,3:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:23:00,GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL),VILLA GUSTAVO A. MADERO,GUSTAVO A. MADERO,CDMX,19.48198647,-99.10654166
2023,Enero,07/01/23,8:00:00,DESPOJO,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,21:25:00,LA FAMA,BARRIO LA FAMA,TLALPAN,CDMX,19.28948927,-99.17718503
2023,Enero,15/01/23,20:50:00,ROBO A CASA HABITACION SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:25:00,DEL VALLE III,DEL VALLE CENTRO,BENITO JUAREZ,CDMX,19.38686867,-99.16357107
2023,Enero,15/01/23,19:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,6,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,21:25:00,NA,NA,MIGUEL HIDALGO,CDMX,NA,NA
2023,Enero,15/01/23,20:00:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,21:28:00,PERIODISTA,PERIODISTA,MIGUEL HIDALGO,CDMX,19.45005823,-99.21988964
2023,Enero,14/01/23,18:38:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:28:00,ANAHUAC I,ANAHUAC,MIGUEL HIDALGO,CDMX,19.44904806,-99.17286003
2023,Enero,05/01/23,15:00:00,"PRODUCCIÓN, IMPRESIÓN, ENAJENACIÓN, DISTRIBUCIÓN, ALTERACIÓN O FALSIFICACIÓN DE TÍTULOS AL PORTADOR, DOCUMENTOS DE CRÉDITO PÚBLICOS O VALES DE CANJE",DELITO DE BAJO IMPACTO,Masculino,69,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:29:00,CASAS ALEMAN (AMPL) I,AMPLIACIÓN CASAS ALEMÁN,GUSTAVO A. MADERO,CDMX,19.47612095,-99.08166423
2023,Enero,07/01/23,9:00:00,ROBO DE PLACA DE AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:33:00,POLANCO REFORMA (POLANCO),POLANCO,MIGUEL HIDALGO,CDMX,19.43781166,-99.20097262
2023,Enero,15/01/23,19:20:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Masculino,34,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,21:35:00,PEDREGAL DE SN NICOLAS 1A SECC,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,TLALPAN,CDMX,19.29231666,-99.23788261
2023,Enero,02/01/23,12:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,26,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:38:00,SAN PABLO (BARR),SAN PABLO - BARRIO,IZTAPALAPA,CDMX,19.35768993,-99.08717506
2022,Septiembre,29/09/22,16:00:00,ABUSO DE CONFIANZA,DELITO DE BAJO IMPACTO,Masculino,70,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:40:00,ANAHUAC II,ANAHUAC,MIGUEL HIDALGO,CDMX,19.44162155,-99.17447716
2023,Enero,15/01/23,21:15:00,ROBO A TRANSEUNTE A BORDO DE TAXI PUBLICO Y PRIVADO SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Masculino,59,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:42:00,TORIELLO GUERRA,TORIELLO GUERRA,TLALPAN,CDMX,19.29528349,-99.16585006
2023,Enero,15/01/23,18:00:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:45:00,ALAMOS I,ÁLAMOS,BENITO JUAREZ,CDMX,19.40149711,-99.13785776
2023,Enero,09/01/23,8:12:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,64,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:46:00,ROMA NORTE II,ROMA NORTE,CUAUHTEMOC,CDMX,19.42300495,-99.15938457
2023,Enero,15/01/23,18:30:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:49:00,SANTA CECILIA,SANTA CECILIA,TLAHUAC,CDMX,19.2777776,-99.00523201
2023,Enero,15/01/23,19:50:00,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:51:00,MORELOS III,MORELOS,CUAUHTEMOC,CDMX,19.44717574,-99.13476169
2022,Diciembre,15/12/22,16:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:51:00,DEL CARMEN,DEL CARMEN,COYOACAN,CDMX,19.35317219,-99.16217056
2023,Enero,14/01/23,7:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,60,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,21:54:00,NA,BUENOS AIRES,CUAUHTEMOC,CDMX,19.40543115,-99.15059005
2023,Enero,15/01/23,19:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,5,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,21:57:00,CUCHILLA DEL TESORO,CUCHILLA DEL TESORO,GUSTAVO A. MADERO,CDMX,19.44974388,-99.05151913
2023,Enero,15/01/23,19:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:13:00,SAN FRANCISCO CULHUACAN (PBLO),SAN FRANCISCO CULHUACAN,COYOACAN,CDMX,19.33511283,-99.11932549
2023,Enero,15/01/23,21:40:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,22:15:00,2A AMPLIACION SANTIAGO ACAHUALTEPEC I,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,IZTAPALAPA,CDMX,19.35162149,-99.01480772
2023,Enero,15/01/23,20:00:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,22:20:00,SANTA CRUZ DE LAS SALINAS,SANTA CRUZ DE LAS SALINAS,AZCAPOTZALCO,CDMX,19.48552943,-99.15080953
2022,Octubre,01/10/22,15:00:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,10,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,22:21:00,SAN FRANCISCO TLALNEPANTLA (PBLO),SAN FRANCISCO TLALNEPANTLA,XOCHIMILCO,CDMX,19.19652203,-99.11742337
2023,Enero,15/01/23,21:17:00,HOMICIDIO POR ARMA DE FUEGO,HOMICIDIO DOLOSO,Masculino,43,FISICA,CADAVER,FUERO COMUN,2023,Enero,15/01/23,22:22:00,TLAXPANA,TLAXPANA,MIGUEL HIDALGO,CDMX,19.44076699,-99.17050838
2023,Enero,15/01/23,3:33:00,VIOLACION,VIOLACIÓN,Femenino,18,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:23:00,ARAGON LA VILLA (ARAGON),ARAGÓN LA VILLA,GUSTAVO A. MADERO,CDMX,19.47746168,-99.11282139
2022,Diciembre,27/12/22,NA,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:30:00,PALMATITLA,GENERAL FELIPE BERRIOZABAL,GUSTAVO A. MADERO,CDMX,19.55479571,-99.13390602
2023,Enero,13/01/23,18:00:00,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:32:00,ARTURO MARTINEZ,ARTURO MARTÍNEZ,ALVARO OBREGON,CDMX,19.38598068,-99.21765804
2023,Enero,15/01/23,5:00:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,22:36:00,SAN MIGUEL  XICALCO (PBLO),SAN MIGUEL XICALCO,TLALPAN,CDMX,19.23511375,-99.16301787
2022,Noviembre,28/11/22,7:00:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:39:00,CAMPESTRE CHURUBUSCO,CAMPESTRE CHURUBUSCO,COYOACAN,CDMX,19.34440908,-99.13604441
2023,Enero,05/01/23,21:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,22:48:00,PROGRESO TIZAPAN,PROGRESO,ALVARO OBREGON,CDMX,19.33710879,-99.20664489
2023,Enero,15/01/23,22:15:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:00:00,JUAREZ,JUÁREZ,CUAUHTEMOC,CDMX,19.42303177,-99.16697502
2023,Enero,15/01/23,22:10:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,45,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:03:00,LOMAS DE  PADIERNA II,LOMAS DE PADIERNA,TLALPAN,CDMX,19.29381916,-99.21777512
2023,Enero,15/01/23,20:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:04:00,SAN NICOLAS II,SAN NICOLÁS 2,TLALPAN,CDMX,19.26980071,-99.24010858
2023,Enero,15/01/23,20:20:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:12:00,C T M ARAGON (U),C.T.M. ARAGÓN,GUSTAVO A. MADERO,CDMX,19.45053826,-99.0576531
2023,Enero,07/01/23,12:00:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:18:00,NUEVA STA ANITA,NUEVA SANTA ANITA,IZTACALCO,CDMX,19.39974197,-99.12599385
2023,Enero,15/01/23,11:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:23:00,PROVIDENCIA III,PROVIDENCIA,GUSTAVO A. MADERO,CDMX,19.48909908,-99.07273673
2023,Enero,15/01/23,19:45:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,59,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:24:00,DEL CARMEN,DEL CARMEN,COYOACAN,CDMX,19.35420554,-99.16351654
2023,Enero,15/01/23,15:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:25:00,JUAN GONZALEZ ROMERO,JUAN GONZÁLEZ ROMERO,GUSTAVO A. MADERO,CDMX,19.50657607,-99.09152477
2023,Enero,15/01/23,22:45:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,NA,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,15/01/23,23:29:00,VICTORIA DE LAS DEMOCRACIAS,VICTORIA DE LAS DEMOCRACIAS,AZCAPOTZALCO,CDMX,19.47157186,-99.16541398
2023,Enero,15/01/23,22:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,35,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:29:00,AGRICULTURA,AGRICULTURA,MIGUEL HIDALGO,CDMX,19.44872359,-99.16552663
2023,Enero,15/01/23,15:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,23:34:00,LAS PEAS I,LAS PEÑAS,IZTAPALAPA,CDMX,19.33505614,-99.0512871
2023,Enero,15/01/23,22:15:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,23:40:00,STA CRUZ ATOYAC,SANTA CRUZ ATOYAC,BENITO JUAREZ,CDMX,19.37167034,-99.16099034
2022,Noviembre,02/11/22,13:00:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,16,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,23:41:00,LOPEZ PORTILLO,SAN FRANCISCO TLALTENCO,TLAHUAC,CDMX,19.30334565,-99.02087547
2023,Enero,15/01/23,13:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,23:43:00,POPOTLA II,POPOTLA,MIGUEL HIDALGO,CDMX,19.45148794,-99.17845756
2023,Enero,15/01/23,21:00:00,PERDIDA DE LA VIDA POR OTRAS CAUSAS,HECHO NO DELICTIVO,Masculino,59,FISICA,CADAVER,HECHOS NO DELICTIVOS,2023,Enero,15/01/23,23:44:00,DEL VALLE III,DEL VALLE CENTRO,BENITO JUAREZ,CDMX,19.38645685,-99.17358186
2023,Enero,15/01/23,23:08:00,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,23:57:00,IXTLAHUACAN,MIGUEL DE LA MADRID,IZTAPALAPA,CDMX,19.34555915,-99.00067918
2023,Enero,14/01/23,22:00:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Masculino,36,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,23:57:00,SANTA MARIA NATIVITAS (PBLO),SAN JERÓNIMO,XOCHIMILCO,CDMX,19.24794956,-99.08911345
2023,Enero,15/01/23,22:35:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,16/01/23,0:00:00,SIERRA DEL VALLE,REFORMA POLÍTICA,IZTAPALAPA,CDMX,19.34423944,-99.02985513
2023,Enero,15/01/23,11:56:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Femenino,53,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,16/01/23,0:02:00,ROMA SUR I,ROMA SUR,CUAUHTEMOC,CDMX,19.40939177,-99.1612999
2023,Enero,15/01/23,21:00:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,DELITO DE BAJO IMPACTO,Femenino,83,FISICA,LESIONADO,FUERO COMUN,2023,Enero,16/01/23,0:03:00,NUEVA GENERACION (U HAB),PREDIO EL MOLINO,IZTAPALAPA,CDMX,19.28931265,-99.07421172
