fecha,tipo_ingreso,linea,ingreso
2022-02-16,Tarjetas,Línea 12,0.0
2022-02-16,QR/Validación,Línea 1,0.0
2022-02-16,QR/Validación,Línea 2,0.0
2022-02-16,QR/Validación,Línea 3,0.0
2022-02-16,QR/Validación,Línea 4,0.0
2022-02-16,QR/Validación,Línea 5,0.0
2022-02-16,QR/Validación,Línea 6,0.0
2022-02-16,QR/Validación,Línea 7,0.0
2022-02-16,QR/Validación,Línea 8,0.0
2022-02-16,QR/Validación,Línea 9,11380.0
2022-02-16,QR/Validación,Línea A,0.0
2022-02-16,QR/Validación,Línea B,0.0
2022-02-16,QR/Validación,Línea 12,0.0
2022-02-17,Boletos,Línea 1,759900.0
2022-02-17,Boletos,Línea 2,725475.0
2022-02-17,Boletos,Línea 3,582525.0
2022-02-17,Boletos,Línea 4,115175.0
2022-02-17,Boletos,Línea 5,240625.0
2022-02-17,Boletos,Línea 6,121300.0
2022-02-17,Boletos,Línea 7,278550.0
2022-02-17,Boletos,Línea 8,417525.0
2022-02-17,Boletos,Línea 9,302000.0
2022-02-17,Boletos,Línea A,357350.0
2022-02-17,Boletos,Línea B,555645.0
2022-02-17,Boletos,Línea 12,0.0
2022-02-17,Recargas,Línea 1,1276906.2
2022-02-17,Recargas,Línea 2,1442903.1
2022-02-17,Recargas,Línea 3,1353059.4
2022-02-17,Recargas,Línea 4,142866.0
2022-02-17,Recargas,Línea 5,421121.0
2022-02-17,Recargas,Línea 6,253140.5
2022-02-17,Recargas,Línea 7,790462.8
2022-02-17,Recargas,Línea 8,965493.0
2022-02-17,Recargas,Línea 9,800113.8
2022-02-17,Recargas,Línea A,661130.2
2022-02-17,Recargas,Línea B,993255.0
2022-02-17,Recargas,Línea 12,0.0
2022-02-17,Tarjetas,Línea 1,11490.0
2022-02-17,Tarjetas,Línea 2,12780.0
2022-02-17,Tarjetas,Línea 3,9945.0
2022-02-17,Tarjetas,Línea 4,585.0
2022-02-17,Tarjetas,Línea 5,3915.0
2022-02-17,Tarjetas,Línea 6,1725.0
2022-02-17,Tarjetas,Línea 7,5220.0
2022-02-17,Tarjetas,Línea 8,6915.0
2022-02-17,Tarjetas,Línea 9,5160.0
2022-02-17,Tarjetas,Línea A,4755.0
2022-02-17,Tarjetas,Línea B,7290.0
2022-02-17,Tarjetas,Línea 12,0.0
2022-02-17,QR/Validación,Línea 1,0.0
2022-02-17,QR/Validación,Línea 2,0.0
2022-02-17,QR/Validación,Línea 3,0.0
2022-02-17,QR/Validación,Línea 4,0.0
2022-02-17,QR/Validación,Línea 5,0.0
2022-02-17,QR/Validación,Línea 6,0.0
2022-02-17,QR/Validación,Línea 7,0.0
2022-02-17,QR/Validación,Línea 8,0.0
2022-02-17,QR/Validación,Línea 9,11305.0
2022-02-17,QR/Validación,Línea A,0.0
2022-02-17,QR/Validación,Línea B,0.0
2022-02-17,QR/Validación,Línea 12,0.0
2022-02-18,Boletos,Línea 1,835875.0
2022-02-18,Boletos,Línea 2,806000.0
2022-02-18,Boletos,Línea 3,624750.0
2022-02-18,Boletos,Línea 4,117950.0
2022-02-18,Boletos,Línea 5,259825.0
2022-02-18,Boletos,Línea 6,133050.0
2022-02-18,Boletos,Línea 7,303300.0
2022-02-18,Boletos,Línea 8,441800.0
2022-02-18,Boletos,Línea 9,313400.0
2022-02-18,Boletos,Línea A,381125.0
2022-02-18,Boletos,Línea B,590780.0
2022-02-18,Boletos,Línea 12,0.0
2022-02-18,Recargas,Línea 1,1224297.8
2022-02-18,Recargas,Línea 2,1543240.8
2022-02-18,Recargas,Línea 3,1457915.6
2022-02-18,Recargas,Línea 4,149185.0
2022-02-18,Recargas,Línea 5,420569.5
2022-02-18,Recargas,Línea 6,263356.0
2022-02-18,Recargas,Línea 7,741250.4
2022-02-18,Recargas,Línea 8,946932.6
2022-02-18,Recargas,Línea 9,715181.3
2022-02-18,Recargas,Línea A,545369.2
2022-02-18,Recargas,Línea B,947070.8
2022-02-18,Recargas,Línea 12,0.0
2022-02-18,Tarjetas,Línea 1,11250.0
2022-02-18,Tarjetas,Línea 2,14265.0
2022-02-18,Tarjetas,Línea 3,10605.0
2022-02-18,Tarjetas,Línea 4,780.0
2022-02-18,Tarjetas,Línea 5,3510.0
2022-02-18,Tarjetas,Línea 6,1485.0
2022-02-18,Tarjetas,Línea 7,5400.0
2022-02-18,Tarjetas,Línea 8,6390.0
2022-02-18,Tarjetas,Línea 9,4125.0
2022-02-18,Tarjetas,Línea A,4350.0
2022-02-18,Tarjetas,Línea B,6885.0
2022-02-18,Tarjetas,Línea 12,0.0
2022-02-18,QR/Validación,Línea 1,0.0
2022-02-18,QR/Validación,Línea 2,0.0
2022-02-18,QR/Validación,Línea 3,0.0
2022-02-18,QR/Validación,Línea 4,0.0
2022-02-18,QR/Validación,Línea 5,0.0
2022-02-18,QR/Validación,Línea 6,0.0
2022-02-18,QR/Validación,Línea 7,0.0
2022-02-18,QR/Validación,Línea 8,0.0
2022-02-18,QR/Validación,Línea 9,10735.0
2022-02-18,QR/Validación,Línea A,0.0
2022-02-18,QR/Validación,Línea B,0.0
2022-02-18,QR/Validación,Línea 12,0.0
2022-02-19,Boletos,Línea 1,878775.0
2022-02-19,Boletos,Línea 2,836025.0
2022-02-19,Boletos,Línea 3,575225.0
2022-02-19,Boletos,Línea 4,117625.0
2022-02-19,Boletos,Línea 5,251300.0
2022-02-19,Boletos,Línea 6,113975.0
2022-02-19,Boletos,Línea 7,284150.0
2022-02-19,Boletos,Línea 8,431400.0
2022-02-19,Boletos,Línea 9,309650.0
2022-02-19,Boletos,Línea A,365800.0
2022-02-19,Boletos,Línea B,609625.0
2022-02-19,Boletos,Línea 12,0.0
2022-02-19,Recargas,Línea 1,1261855.2
2022-02-19,Recargas,Línea 2,1466529.2
2022-02-19,Recargas,Línea 3,1263950.4
2022-02-19,Recargas,Línea 4,147522.0
2022-02-19,Recargas,Línea 5,397367.5
2022-02-19,Recargas,Línea 6,210631.5
2022-02-19,Recargas,Línea 7,693224.7
2022-02-19,Recargas,Línea 8,955164.0
2022-02-19,Recargas,Línea 9,719489.1
2022-02-19,Recargas,Línea A,566713.8
2022-02-19,Recargas,Línea B,934330.6
2022-02-19,Recargas,Línea 12,0.0
2022-02-19,Tarjetas,Línea 1,12075.0
2022-02-19,Tarjetas,Línea 2,14940.0
2022-02-19,Tarjetas,Línea 3,11250.0
2022-02-19,Tarjetas,Línea 4,495.0
2022-02-19,Tarjetas,Línea 5,4710.0
2022-02-19,Tarjetas,Línea 6,1485.0
2022-02-19,Tarjetas,Línea 7,5535.0
2022-02-19,Tarjetas,Línea 8,8145.0
2022-02-19,Tarjetas,Línea 9,4515.0
2022-02-19,Tarjetas,Línea A,4035.0
2022-02-19,Tarjetas,Línea B,7305.0
2022-02-19,Tarjetas,Línea 12,0.0
2022-02-19,QR/Validación,Línea 1,0.0
2022-02-19,QR/Validación,Línea 2,0.0
2022-02-19,QR/Validación,Línea 3,0.0
2022-02-19,QR/Validación,Línea 4,0.0
2022-02-19,QR/Validación,Línea 5,0.0
2022-02-19,QR/Validación,Línea 6,0.0
2022-02-19,QR/Validación,Línea 7,0.0
2022-02-19,QR/Validación,Línea 8,0.0
2022-02-19,QR/Validación,Línea 9,10105.0
2022-02-19,QR/Validación,Línea A,0.0
2022-02-19,QR/Validación,Línea B,0.0
2022-02-19,QR/Validación,Línea 12,0.0
2022-02-20,Boletos,Línea 1,591550.0
2022-02-20,Boletos,Línea 2,513950.0
2022-02-20,Boletos,Línea 3,368120.0
2022-02-20,Boletos,Línea 4,78050.0
2022-02-20,Boletos,Línea 5,176050.0
2022-02-20,Boletos,Línea 6,69700.0
2022-02-20,Boletos,Línea 7,157775.0
2022-02-20,Boletos,Línea 8,274975.0
2022-02-20,Boletos,Línea 9,171875.0
2022-02-20,Boletos,Línea A,246400.0
2022-02-20,Boletos,Línea B,428740.0
2022-02-20,Boletos,Línea 12,0.0
2022-02-20,Recargas,Línea 1,832712.3
2022-02-20,Recargas,Línea 2,907502.1
2022-02-20,Recargas,Línea 3,829868.2
2022-02-20,Recargas,Línea 4,84044.0
2022-02-20,Recargas,Línea 5,252996.0
2022-02-20,Recargas,Línea 6,112372.2
2022-02-20,Recargas,Línea 7,323704.0
2022-02-20,Recargas,Línea 8,565756.9
2022-02-20,Recargas,Línea 9,413906.1
2022-02-20,Recargas,Línea A,381578.1
2022-02-20,Recargas,Línea B,679622.1
2022-02-20,Recargas,Línea 12,0.0
2022-02-20,Tarjetas,Línea 1,8910.0
2022-02-20,Tarjetas,Línea 2,11280.0
2022-02-20,Tarjetas,Línea 3,7545.0
2022-02-20,Tarjetas,Línea 4,345.0
2022-02-20,Tarjetas,Línea 5,3315.0
2022-02-20,Tarjetas,Línea 6,1050.0
2022-02-20,Tarjetas,Línea 7,2820.0
2022-02-20,Tarjetas,Línea 8,5085.0
2022-02-20,Tarjetas,Línea 9,2970.0
2022-02-20,Tarjetas,Línea A,3315.0
2022-02-20,Tarjetas,Línea B,5385.0
2022-02-20,Tarjetas,Línea 12,0.0
2022-02-20,QR/Validación,Línea 1,0.0
2022-02-20,QR/Validación,Línea 2,0.0
2022-02-20,QR/Validación,Línea 3,0.0
2022-02-20,QR/Validación,Línea 4,0.0
2022-02-20,QR/Validación,Línea 5,0.0
2022-02-20,QR/Validación,Línea 6,0.0
2022-02-20,QR/Validación,Línea 7,0.0
2022-02-20,QR/Validación,Línea 8,0.0
2022-02-20,QR/Validación,Línea 9,4925.0
2022-02-20,QR/Validación,Línea A,0.0
2022-02-20,QR/Validación,Línea B,0.0
2022-02-20,QR/Validación,Línea 12,0.0
2022-02-21,Boletos,Línea 1,847650.0
2022-02-21,Boletos,Línea 2,775025.0
2022-02-21,Boletos,Línea 3,642640.0
2022-02-21,Boletos,Línea 4,119150.0
2022-02-21,Boletos,Línea 5,284625.0
2022-02-21,Boletos,Línea 6,137600.0
2022-02-21,Boletos,Línea 7,301650.0
2022-02-21,Boletos,Línea 8,451200.0
2022-02-21,Boletos,Línea 9,308275.0
2022-02-21,Boletos,Línea A,407700.0
2022-02-21,Boletos,Línea B,609740.0
2022-02-21,Boletos,Línea 12,0.0
2022-02-21,Recargas,Línea 1,1114199.63623487
2022-02-21,Recargas,Línea 2,1247994.10421536
2022-02-21,Recargas,Línea 3,1340486.08973308
2022-02-21,Recargas,Línea 4,130650.708500256
2022-02-21,Recargas,Línea 5,387958.5942235
2022-02-21,Recargas,Línea 6,247340.275619274
2022-02-21,Recargas,Línea 7,658254.434983846
2022-02-21,Recargas,Línea 8,853524.802574362
2022-02-21,Recargas,Línea 9,606977.268741189
2022-02-21,Recargas,Línea A,650734.183045104
2022-02-21,Recargas,Línea B,940714.902129157
2022-02-21,Recargas,Línea 12,0.0
2022-02-21,Tarjetas,Línea 1,12285.0
2022-02-21,Tarjetas,Línea 2,15915.0
2022-02-21,Tarjetas,Línea 3,13260.0
2022-02-21,Tarjetas,Línea 4,975.0
2022-02-21,Tarjetas,Línea 5,4455.0
2022-02-21,Tarjetas,Línea 6,2100.0
2022-02-21,Tarjetas,Línea 7,6870.0
2022-02-21,Tarjetas,Línea 8,9285.0
2022-02-21,Tarjetas,Línea 9,5070.0
2022-02-21,Tarjetas,Línea A,5910.0
2022-02-21,Tarjetas,Línea B,7635.0
2022-02-21,Tarjetas,Línea 12,0.0
2022-02-21,QR/Validación,Línea 1,0.0
2022-02-21,QR/Validación,Línea 2,0.0
2022-02-21,QR/Validación,Línea 3,0.0
2022-02-21,QR/Validación,Línea 4,0.0
2022-02-21,QR/Validación,Línea 5,0.0
2022-02-21,QR/Validación,Línea 6,0.0
2022-02-21,QR/Validación,Línea 7,0.0
2022-02-21,QR/Validación,Línea 8,0.0
2022-02-21,QR/Validación,Línea 9,11185.0
2022-02-21,QR/Validación,Línea A,0.0
2022-02-21,QR/Validación,Línea B,0.0
2022-02-21,QR/Validación,Línea 12,0.0
2022-02-22,Boletos,Línea 1,747525.0
2022-02-22,Boletos,Línea 2,715850.0
2022-02-22,Boletos,Línea 3,583320.0
2022-02-22,Boletos,Línea 4,113375.0
2022-02-22,Boletos,Línea 5,252985.0
2022-02-22,Boletos,Línea 6,129000.0
2022-02-22,Boletos,Línea 7,287800.0
2022-02-22,Boletos,Línea 8,425900.0
2022-02-22,Boletos,Línea 9,294425.0
2022-02-22,Boletos,Línea A,374775.0
2022-02-22,Boletos,Línea B,525770.0
2022-02-22,Boletos,Línea 12,0.0
2022-02-22,Recargas,Línea 1,1291982.8
2022-02-22,Recargas,Línea 2,1626737.1
2022-02-22,Recargas,Línea 3,1508599.6
2022-02-22,Recargas,Línea 4,152403.0
2022-02-22,Recargas,Línea 5,481205.2
2022-02-22,Recargas,Línea 6,278937.2
2022-02-22,Recargas,Línea 7,803499.4
2022-02-22,Recargas,Línea 8,954871.2
2022-02-22,Recargas,Línea 9,801616.8
2022-02-22,Recargas,Línea A,666357.1
2022-02-22,Recargas,Línea B,1058491.6
2022-02-22,Recargas,Línea 12,0.0
2022-02-22,Tarjetas,Línea 1,12225.0
2022-02-22,Tarjetas,Línea 2,16425.0
2022-02-22,Tarjetas,Línea 3,12465.0
2022-02-22,Tarjetas,Línea 4,1035.0
2022-02-22,Tarjetas,Línea 5,5310.0
2022-02-22,Tarjetas,Línea 6,1845.0
2022-02-22,Tarjetas,Línea 7,6150.0
2022-02-22,Tarjetas,Línea 8,5985.0
2022-02-22,Tarjetas,Línea 9,4920.0
2022-02-22,Tarjetas,Línea A,5025.0
2022-02-22,Tarjetas,Línea B,7875.0
2022-02-22,Tarjetas,Línea 12,0.0
2022-02-22,QR/Validación,Línea 1,0.0
2022-02-22,QR/Validación,Línea 2,0.0
2022-02-22,QR/Validación,Línea 3,0.0
2022-02-22,QR/Validación,Línea 4,0.0
2022-02-22,QR/Validación,Línea 5,0.0
2022-02-22,QR/Validación,Línea 6,0.0
2022-02-22,QR/Validación,Línea 7,0.0
2022-02-22,QR/Validación,Línea 8,0.0
2022-02-22,QR/Validación,Línea 9,10205.0
2022-02-22,QR/Validación,Línea A,0.0
2022-02-22,QR/Validación,Línea B,0.0
2022-02-22,QR/Validación,Línea 12,0.0
2022-02-23,Boletos,Línea 1,764800.0
2022-02-23,Boletos,Línea 2,732225.0
2022-02-23,Boletos,Línea 3,590445.0
2022-02-23,Boletos,Línea 4,113050.0
2022-02-23,Boletos,Línea 5,253340.0
2022-02-23,Boletos,Línea 6,127275.0
2022-02-23,Boletos,Línea 7,295000.0
2022-02-23,Boletos,Línea 8,433625.0
2022-02-23,Boletos,Línea 9,297100.0
2022-02-23,Boletos,Línea A,382650.0
2022-02-23,Boletos,Línea B,560860.0
2022-02-23,Boletos,Línea 12,0.0
2022-02-23,Recargas,Línea 1,1216189.1
2022-02-23,Recargas,Línea 2,1416128.8
2022-02-23,Recargas,Línea 3,1346170.3
2022-02-23,Recargas,Línea 4,138104.0
2022-02-23,Recargas,Línea 5,393745.2
2022-02-23,Recargas,Línea 6,245041.0
2022-02-23,Recargas,Línea 7,724848.7
2022-02-23,Recargas,Línea 8,959245.5
2022-02-23,Recargas,Línea 9,725480.3
2022-02-23,Recargas,Línea A,600771.9
2022-02-23,Recargas,Línea B,912989.2
2022-02-23,Recargas,Línea 12,0.0
2022-02-23,Tarjetas,Línea 1,13470.0
2022-02-23,Tarjetas,Línea 2,18810.0
2022-02-23,Tarjetas,Línea 3,15615.0
2022-02-23,Tarjetas,Línea 4,870.0
2022-02-23,Tarjetas,Línea 5,6165.0
2022-02-23,Tarjetas,Línea 6,3000.0
2022-02-23,Tarjetas,Línea 7,9375.0
2022-02-23,Tarjetas,Línea 8,10320.0
2022-02-23,Tarjetas,Línea 9,5025.0
2022-02-23,Tarjetas,Línea A,7635.0
2022-02-23,Tarjetas,Línea B,10890.0
2022-02-23,Tarjetas,Línea 12,0.0
2022-02-23,QR/Validación,Línea 1,0.0
2022-02-23,QR/Validación,Línea 2,0.0
2022-02-23,QR/Validación,Línea 3,0.0
2022-02-23,QR/Validación,Línea 4,0.0
2022-02-23,QR/Validación,Línea 5,0.0
2022-02-23,QR/Validación,Línea 6,0.0
2022-02-23,QR/Validación,Línea 7,0.0
2022-02-23,QR/Validación,Línea 8,0.0
2022-02-23,QR/Validación,Línea 9,10780.0
2022-02-23,QR/Validación,Línea A,0.0
2022-02-23,QR/Validación,Línea B,0.0
2022-02-23,QR/Validación,Línea 12,0.0
2022-02-24,Boletos,Línea 1,761325.0
2022-02-24,Boletos,Línea 2,738800.0
2022-02-24,Boletos,Línea 3,597175.0
2022-02-24,Boletos,Línea 4,114625.0
2022-02-24,Boletos,Línea 5,254720.0
2022-02-24,Boletos,Línea 6,130850.0
2022-02-24,Boletos,Línea 7,294600.0
2022-02-24,Boletos,Línea 8,434425.0
2022-02-24,Boletos,Línea 9,310075.0
2022-02-24,Boletos,Línea A,371325.0
2022-02-24,Boletos,Línea B,563390.0
2022-02-24,Boletos,Línea 12,0.0
2022-02-24,Recargas,Línea 1,1020490.35927867
2022-02-24,Recargas,Línea 2,1218229.69523831
2022-02-24,Recargas,Línea 3,1219511.60984361
2022-02-24,Recargas,Línea 4,108432.203376989
2022-02-24,Recargas,Línea 5,352561.016494213
2022-02-24,Recargas,Línea 6,204501.172544583
2022-02-24,Recargas,Línea 7,646824.173550794
2022-02-24,Recargas,Línea 8,760753.946892374
2022-02-24,Recargas,Línea 9,627964.744430548
2022-02-24,Recargas,Línea A,542720.617815311
2022-02-24,Recargas,Línea B,831988.460534602
2022-02-24,Recargas,Línea 12,0.0
2022-02-24,Tarjetas,Línea 1,12990.0
2022-02-24,Tarjetas,Línea 2,13305.0
2022-02-24,Tarjetas,Línea 3,11970.0
2022-02-24,Tarjetas,Línea 4,780.0
2022-02-24,Tarjetas,Línea 5,4560.0
2022-02-24,Tarjetas,Línea 6,1500.0
2022-02-24,Tarjetas,Línea 7,5175.0
2022-02-24,Tarjetas,Línea 8,6195.0
2022-02-24,Tarjetas,Línea 9,4395.0
2022-02-24,Tarjetas,Línea A,4515.0
2022-02-24,Tarjetas,Línea B,6555.0
2022-02-24,Tarjetas,Línea 12,0.0
2022-02-24,QR/Validación,Línea 1,0.0
2022-02-24,QR/Validación,Línea 2,0.0
2022-02-24,QR/Validación,Línea 3,0.0
2022-02-24,QR/Validación,Línea 4,0.0
2022-02-24,QR/Validación,Línea 5,0.0
2022-02-24,QR/Validación,Línea 6,0.0
2022-02-24,QR/Validación,Línea 7,0.0
2022-02-24,QR/Validación,Línea 8,0.0
2022-02-24,QR/Validación,Línea 9,11735.0
2022-02-24,QR/Validación,Línea A,0.0
2022-02-24,QR/Validación,Línea B,0.0
2022-02-24,QR/Validación,Línea 12,0.0
2022-02-25,Boletos,Línea 1,881650.0
2022-02-25,Boletos,Línea 2,839675.0
2022-02-25,Boletos,Línea 3,655400.0
2022-02-25,Boletos,Línea 4,128500.0
2022-02-25,Boletos,Línea 5,281780.0
2022-02-25,Boletos,Línea 6,144925.0
2022-02-25,Boletos,Línea 7,335725.0
2022-02-25,Boletos,Línea 8,468125.0
2022-02-25,Boletos,Línea 9,344800.0
2022-02-25,Boletos,Línea A,406275.0
2022-02-25,Boletos,Línea B,617800.0
2022-02-25,Boletos,Línea 12,0.0
2022-02-25,Recargas,Línea 1,1239585.2661767
2022-02-25,Recargas,Línea 2,1478647.1835584
2022-02-25,Recargas,Línea 3,1378906.867953
2022-02-25,Recargas,Línea 4,140180.667509393
2022-02-25,Recargas,Línea 5,411097.396904159
2022-02-25,Recargas,Línea 6,265921.021360186
2022-02-25,Recargas,Línea 7,788837.043083236
2022-02-25,Recargas,Línea 8,913588.198074925
2022-02-25,Recargas,Línea 9,715877.898411634
2022-02-25,Recargas,Línea A,574896.064094279
2022-02-25,Recargas,Línea B,889216.392874078
2022-02-25,Recargas,Línea 12,0.0
2022-02-25,Tarjetas,Línea 1,11670.0
2022-02-25,Tarjetas,Línea 2,16110.0
2022-02-25,Tarjetas,Línea 3,10740.0
2022-02-25,Tarjetas,Línea 4,630.0
2022-02-25,Tarjetas,Línea 5,4830.0
2022-02-25,Tarjetas,Línea 6,1890.0
2022-02-25,Tarjetas,Línea 7,6165.0
2022-02-25,Tarjetas,Línea 8,6930.0
2022-02-25,Tarjetas,Línea 9,4665.0
2022-02-25,Tarjetas,Línea A,4545.0
2022-02-25,Tarjetas,Línea B,6525.0
2022-02-25,Tarjetas,Línea 12,0.0
2022-02-25,QR/Validación,Línea 1,0.0
2022-02-25,QR/Validación,Línea 2,0.0
2022-02-25,QR/Validación,Línea 3,0.0
2022-02-25,QR/Validación,Línea 4,0.0
2022-02-25,QR/Validación,Línea 5,0.0
2022-02-25,QR/Validación,Línea 6,0.0
2022-02-25,QR/Validación,Línea 7,0.0
2022-02-25,QR/Validación,Línea 8,0.0
2022-02-25,QR/Validación,Línea 9,13820.0
2022-02-25,QR/Validación,Línea A,0.0
2022-02-25,QR/Validación,Línea B,0.0
2022-02-25,QR/Validación,Línea 12,0.0
2022-02-26,Boletos,Línea 1,900025.0
2022-02-26,Boletos,Línea 2,867925.0
2022-02-26,Boletos,Línea 3,590150.0
2022-02-26,Boletos,Línea 4,125450.0
2022-02-26,Boletos,Línea 5,266250.0
2022-02-26,Boletos,Línea 6,121000.0
2022-02-26,Boletos,Línea 7,318575.0
2022-02-26,Boletos,Línea 8,440375.0
2022-02-26,Boletos,Línea 9,337550.0
2022-02-26,Boletos,Línea A,376800.0
2022-02-26,Boletos,Línea B,592700.0
2022-02-26,Boletos,Línea 12,0.0
2022-02-26,Recargas,Línea 1,1315847.8
2022-02-26,Recargas,Línea 2,1524582.6
2022-02-26,Recargas,Línea 3,1346836.9
2022-02-26,Recargas,Línea 4,157040.0
2022-02-26,Recargas,Línea 5,404311.3
2022-02-26,Recargas,Línea 6,226981.5
2022-02-26,Recargas,Línea 7,739853.6
2022-02-26,Recargas,Línea 8,974398.6
2022-02-26,Recargas,Línea 9,748730.8
2022-02-26,Recargas,Línea A,573665.7
2022-02-26,Recargas,Línea B,996276.2
2022-02-26,Recargas,Línea 12,0.0
2022-02-26,Tarjetas,Línea 1,13020.0
2022-02-26,Tarjetas,Línea 2,16485.0
2022-02-26,Tarjetas,Línea 3,11250.0
2022-02-26,Tarjetas,Línea 4,705.0
2022-02-26,Tarjetas,Línea 5,4485.0
2022-02-26,Tarjetas,Línea 6,1605.0
2022-02-26,Tarjetas,Línea 7,5700.0
2022-02-26,Tarjetas,Línea 8,7485.0
2022-02-26,Tarjetas,Línea 9,4770.0
2022-02-26,Tarjetas,Línea A,4185.0
2022-02-26,Tarjetas,Línea B,7530.0
2022-02-26,Tarjetas,Línea 12,0.0
2022-02-26,QR/Validación,Línea 1,0.0
2022-02-26,QR/Validación,Línea 2,0.0
2022-02-26,QR/Validación,Línea 3,0.0
2022-02-26,QR/Validación,Línea 4,0.0
2022-02-26,QR/Validación,Línea 5,0.0
2022-02-26,QR/Validación,Línea 6,0.0
2022-02-26,QR/Validación,Línea 7,0.0
2022-02-26,QR/Validación,Línea 8,0.0
2022-02-26,QR/Validación,Línea 9,12775.0
2022-02-26,QR/Validación,Línea A,0.0
2022-02-26,QR/Validación,Línea B,0.0
2022-02-26,QR/Validación,Línea 12,0.0
2022-02-27,Boletos,Línea 1,605900.0
2022-02-27,Boletos,Línea 2,534600.0
2022-02-27,Boletos,Línea 3,382525.0
2022-02-27,Boletos,Línea 4,77250.0
2022-02-27,Boletos,Línea 5,188475.0
2022-02-27,Boletos,Línea 6,71675.0
2022-02-27,Boletos,Línea 7,162000.0
2022-02-27,Boletos,Línea 8,277300.0
2022-02-27,Boletos,Línea 9,195075.0
2022-02-27,Boletos,Línea A,256800.0
2022-02-27,Boletos,Línea B,433765.0
2022-02-27,Boletos,Línea 12,0.0
2022-02-27,Recargas,Línea 1,855323.9
2022-02-27,Recargas,Línea 2,956804.4
2022-02-27,Recargas,Línea 3,828009.0
2022-02-27,Recargas,Línea 4,84550.0
2022-02-27,Recargas,Línea 5,264309.4
2022-02-27,Recargas,Línea 6,121376.5
2022-02-27,Recargas,Línea 7,336285.0
2022-02-27,Recargas,Línea 8,600994.2
2022-02-27,Recargas,Línea 9,424579.2
2022-02-27,Recargas,Línea A,401146.9
2022-02-27,Recargas,Línea B,669815.5
2022-02-27,Recargas,Línea 12,0.0
2022-02-27,Tarjetas,Línea 1,9210.0
2022-02-27,Tarjetas,Línea 2,11760.0
2022-02-27,Tarjetas,Línea 3,7965.0
2022-02-27,Tarjetas,Línea 4,360.0
2022-02-27,Tarjetas,Línea 5,3225.0
2022-02-27,Tarjetas,Línea 6,1020.0
2022-02-27,Tarjetas,Línea 7,3345.0
2022-02-27,Tarjetas,Línea 8,6075.0
2022-02-27,Tarjetas,Línea 9,3060.0
2022-02-27,Tarjetas,Línea A,3945.0
2022-02-27,Tarjetas,Línea B,5340.0
2022-02-27,Tarjetas,Línea 12,0.0
2022-02-27,QR/Validación,Línea 1,0.0
2022-02-27,QR/Validación,Línea 2,0.0
2022-02-27,QR/Validación,Línea 3,0.0
2022-02-27,QR/Validación,Línea 4,0.0
2022-02-27,QR/Validación,Línea 5,0.0
2022-02-27,QR/Validación,Línea 6,0.0
2022-02-27,QR/Validación,Línea 7,0.0
2022-02-27,QR/Validación,Línea 8,0.0
2022-02-27,QR/Validación,Línea 9,6145.0
2022-02-27,QR/Validación,Línea A,0.0
2022-02-27,QR/Validación,Línea B,0.0
2022-02-27,QR/Validación,Línea 12,0.0
2022-02-28,Boletos,Línea 1,876525.0
2022-02-28,Boletos,Línea 2,825125.0
2022-02-28,Boletos,Línea 3,687870.0
2022-02-28,Boletos,Línea 4,122450.0
2022-02-28,Boletos,Línea 5,292425.0
2022-02-28,Boletos,Línea 6,137225.0
2022-02-28,Boletos,Línea 7,305925.0
2022-02-28,Boletos,Línea 8,468925.0
2022-02-28,Boletos,Línea 9,314125.0
2022-02-28,Boletos,Línea A,432900.0
2022-02-28,Boletos,Línea B,631675.0
2022-02-28,Boletos,Línea 12,0.0
2022-02-28,Recargas,Línea 1,1613965.0
2022-02-28,Recargas,Línea 2,1878686.0
2022-02-28,Recargas,Línea 3,1780584.0
2022-02-28,Recargas,Línea 4,217731.0
2022-02-28,Recargas,Línea 5,578234.0
2022-02-28,Recargas,Línea 6,378185.0
2022-02-28,Recargas,Línea 7,958536.0
2022-02-28,Recargas,Línea 8,1298703.0
2022-02-28,Recargas,Línea 9,918921.0
2022-02-28,Recargas,Línea A,837257.0
2022-02-28,Recargas,Línea B,1300391.0
2022-02-28,Recargas,Línea 12,0.0
2022-02-28,Tarjetas,Línea 1,13665.0
2022-02-28,Tarjetas,Línea 2,18150.0
2022-02-28,Tarjetas,Línea 3,11010.0
2022-02-28,Tarjetas,Línea 4,1170.0
2022-02-28,Tarjetas,Línea 5,4740.0
2022-02-28,Tarjetas,Línea 6,2415.0
2022-02-28,Tarjetas,Línea 7,6330.0
2022-02-28,Tarjetas,Línea 8,9300.0
2022-02-28,Tarjetas,Línea 9,5340.0
2022-02-28,Tarjetas,Línea A,6045.0
2022-02-28,Tarjetas,Línea B,7470.0
2022-02-28,Tarjetas,Línea 12,0.0
2022-02-28,QR/Validación,Línea 1,0.0
2022-02-28,QR/Validación,Línea 2,0.0
2022-02-28,QR/Validación,Línea 3,0.0
2022-02-28,QR/Validación,Línea 4,0.0
2022-02-28,QR/Validación,Línea 5,0.0
2022-02-28,QR/Validación,Línea 6,0.0
2022-02-28,QR/Validación,Línea 7,0.0
2022-02-28,QR/Validación,Línea 8,0.0
2022-02-28,QR/Validación,Línea 9,11920.0
2022-02-28,QR/Validación,Línea A,0.0
2022-02-28,QR/Validación,Línea B,0.0
2022-02-28,QR/Validación,Línea 12,0.0
